Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
high_confidence_log_reasoners,misc,21,F:\From removable drive\Grok APP.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\70a300685ff5__Grok APP.py,Grok APP.py,9557,2025-03-02T11:57:40,log;logging,process,infer;model,basicconfig;json.dump;logging.;open(,,True
high_confidence_log_reasoners,misc,21,F:\New folder\chatgpt_adapter.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\fcbdccb4249f__chatgpt_adapter.py,chatgpt_adapter.py,13374,2026-02-06T06:57:13,event;history,process,model;pattern,.jsonl;.write(;json.dump;open(,,False
high_confidence_log_reasoners,misc,21,F:\New folder\edge_entry_v2.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\0c86a4a4770d__edge_entry_v2.py,edge_entry_v2.py,11318,2026-02-06T06:57:18,metric;metrics,input,analyze;classif;detector;score,.jsonl;open(,,False
high_confidence_log_reasoners,misc,20,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\skill-creator\skills\skill-creator\scripts\generate_report.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\419c87b793cf__generate_report.py,generate_report.py,12847,2026-04-10T17:16:29,history;perf;performance;watch,input;trigger,score,,,False
high_confidence_log_reasoners,misc,20,C:\Users\mydyi\.codex\.tmp\plugins\plugins\hugging-face\skills\community-evals\scripts\inspect_eval_uv.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\001d40a9543c__inspect_eval_uv.py,inspect_eval_uv.py,3108,2026-05-15T17:19:52,log;stream,process;subprocess,evaluate;infer;inference;model,,,False
high_confidence_log_reasoners,misc,20,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-blast-skill\scripts\ncbi_blast.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\160519648b3c__ncbi_blast.py,ncbi_blast.py,26854,2026-05-15T17:19:52,session,input;network;system,score;summarize,.write(;json.dump,,False
high_confidence_log_reasoners,misc,20,C:\Users\mydyi\OneDrive\Documents\Desktop\help_system\ui_analyzer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\e4f7b51df7fd__ui_analyzer.py,ui_analyzer.py,17617,2026-03-16T17:48:46,,input;system,analyze;analyzer;classif;infer;model,.write(;open(,,False
high_confidence_log_reasoners,misc,20,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\binary_neuron_prototype.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\69deef1131fa__binary_neuron_prototype.py,binary_neuron_prototype.py,30726,2026-04-13T20:26:36,history,memory;process;system,model,.write(;json.dump;open(,,True
high_confidence_log_reasoners,misc,20,F:\From removable drive\WordBuilderTools\nlpclean.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\1e054c5cda77__nlpclean.py,nlpclean.py,5043,2025-03-05T18:14:44,log;trace,input;process,model,.csv;.write(;open(,,True
high_confidence_log_reasoners,misc,20,F:\New folder\global_scanner.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\9965b47bfcd6__global_scanner.py,global_scanner.py,7522,2026-02-06T06:57:16,log;perf,input;system,analyse;analyze;pattern,.log,,False
high_confidence_log_reasoners,misc,20,F:\New folder\hit_registration.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\37cd59c19a80__hit_registration.py,hit_registration.py,9993,2026-02-06T06:57:18,metric;metrics;observe,input,analyze;detector;pattern,open(,,False
high_confidence_log_reasoners,misc,20,F:\Sovereign Data Cognition Engine MVP Build Path Overview\anchor_module.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\9372becc15a3__anchor_module.py,anchor_module.py,32056,2025-06-08T17:52:22,metric;metrics,input;process,analyze;pattern;predict;score,,,False
high_confidence_log_reasoners,misc,20,H:\help_system\ui_analyzer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\fc5908010e60__ui_analyzer.py,ui_analyzer.py,17617,2026-03-16T17:48:48,,input;system,analyze;analyzer;classif;infer;model,.write(;open(,,False
high_confidence_log_reasoners,misc,19,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\hookify\core\rule_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\622b6af7cee6__rule_engine.py,rule_engine.py,10711,2026-04-10T17:16:29,event,input;system,decision;evaluate;pattern;reason,open(,,False
high_confidence_log_reasoners,misc,19,C:\Users\mydyi\.codex\.tmp\plugins\.agents\skills\plugin-creator\scripts\create_basic_plugin.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\496db5243ef3__create_basic_plugin.py,create_basic_plugin.py,10761,2026-05-15T17:19:48,log,screenshot,summarize,.write(;json.dump;open(,screenshot,False
high_confidence_log_reasoners,misc,19,C:\Users\mydyi\.codex\.tmp\plugins\plugins\hugging-face\skills\paper-publisher\scripts\paper_manager.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\111881db9d71__paper_manager.py,paper_manager.py,22532,2026-05-15T17:19:52,event;journal,trigger,model;pattern,.write(;json.dump;open(,,False
high_confidence_log_reasoners,misc,19,F:\From removable drive\wordlist analyzerscraper.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\88ea65d5d7c2__wordlist analyzerscraper.py,wordlist analyzerscraper.py,3922,2025-03-06T08:06:26,event;log,process,analyze;analyzer,insert into;open(;sqlite,,True
high_confidence_log_reasoners,misc,19,F:\New folder\forge_service.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\d59708c0128d__forge_service.py,forge_service.py,3659,2026-02-06T06:57:15,pulse,keyboard;memory;process;socket,pattern,open(,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\alphafold-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\f3f2d78fb86a__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\bindingdb-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\1fd7da025ea9__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\biorxiv-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\843de41e0174__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\biostudies-arrayexpress-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\5007851b2006__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\cbioportal-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\81163e3665f9__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\cellxgene-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\ad404c8514c3__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\chebi-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\f6eec916c716__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\chembl-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\84e434a8a880__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\encode-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\cf431a393228__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ensembl-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\0b5d010110c2__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\epigraphdb-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\49783f7b5375__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\eva-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\b1914da75c2c__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\hmdb-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\6891bf251d53__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\human-protein-atlas-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\f0d5b415426c__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ipd-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\23a2303d99c5__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\metabolights-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\7f4c353d6849__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\mgnify-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\6e05e573b64b__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\pharmgkb-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\b2b05933c358__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\pride-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\42e2ef4605b7__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\proteomexchange-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\a31cc73bda9f__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\pubchem-pug-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\c60d55e065a1__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\quickgo-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\549636852395__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\rcsb-pdb-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\49fd93e65a67__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\reactome-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\757c69f33155__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\rhea-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\789732cc379e__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\rnacentral-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\40067ef3138c__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\string-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2c32e8bb2b33__rest_request.py,rest_request.py,11019,2026-05-15T17:19:52,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\uniprot-skill\scripts\rest_request.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\bc8a8aee3328__rest_request.py,rest_request.py,11019,2026-05-15T17:19:53,session,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,18,F:\Desktop 812025\Desktop Files 7_26_25\Embedding Reasoning Trees in Token-Based AI Generation\cascade_tokenizer\binary_cell.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\1634d05d0379__binary_cell.py,binary_cell.py,16819,2026-03-20T13:39:53,log,memory,reason;reasoning,.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,misc,18,F:\From removable drive\Compression Engine\translate_to_numerical_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\e09b81e25fee__translate_to_numerical_tokens.py,translate_to_numerical_tokens.py,4011,2025-02-22T12:12:14,log;logging,input;process,causal;model,open(,,True
high_confidence_log_reasoners,misc,18,F:\From removable drive\Desktop\Symbolis Mainport\Compression Engine\translate_to_numerical_tokens.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\6d789b03bee3__translate_to_numerical_tokens.py,translate_to_numerical_tokens.py,4011,2025-02-22T12:12:14,log;logging,input;process,causal;model,open(,,True
high_confidence_log_reasoners,misc,18,F:\New folder\bloom_module.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8e30a0973928__bloom_module.py,bloom_module.py,16327,2026-02-06T06:57:16,metric;metrics,input;process,analyze;pattern;score,,,False
high_confidence_log_reasoners,misc,18,F:\New folder\eomm_compositor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\81fe6e5ed04a__eomm_compositor.py,eomm_compositor.py,4813,2026-02-06T06:57:18,event;session;telemetry,system,analyze;score,open(,,False
high_confidence_log_reasoners,misc,18,F:\New folder\main.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\6f83e19250b4__main.py,main.py,4966,2026-02-06T06:57:13,session,memory;process;system,causal,json.dump;open(,,False
high_confidence_log_reasoners,misc,18,F:\Sovereign Data Cognition Engine MVP Build Path Overview\bloom_module.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\0cf31cf99ab0__bloom_module.py,bloom_module.py,28427,2025-06-08T17:52:22,metric;metrics,input;process,analyze;pattern;score,,,False
high_confidence_log_reasoners,misc,18,F:\Sovereign Data Cognition Engine MVP Build Path Overview\enhanced_startup.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\385827112632__enhanced_startup.py,enhanced_startup.py,20420,2025-06-08T17:52:22,perf,input;keyboard;process,pattern,.write(;open(,,False
high_confidence_log_reasoners,misc,18,F:\Sovereign Data Cognition Engine MVP Build Path Overview\interactive_startup.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\ef44ada90809__interactive_startup.py,interactive_startup.py,10450,2025-06-08T17:52:22,perf,input;keyboard;process,pattern,.write(;open(,,False
high_confidence_log_reasoners,misc,17,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\skill-creator\skills\skill-creator\scripts\improve_description.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\a92c5cd5581f__improve_description.py,improve_description.py,10723,2026-04-10T17:16:29,history;log,trigger,model;reason;score,json.dump,,False
high_confidence_log_reasoners,misc,17,C:\Users\mydyi\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-memgraph-leaks\scripts\summarize_memgraph_leaks.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8efd86936337__summarize_memgraph_leaks.py,summarize_memgraph_leaks.py,5928,2026-05-15T17:19:49,capture;trace,process;subprocess;system,summarize,,,False
high_confidence_log_reasoners,misc,17,F:\Desktop 812025\Desktop Files 7_26_25\6 1 6 lexicon\production_lexicon_builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\5a2ec6772821__production_lexicon_builder.py,production_lexicon_builder.py,17900,2025-06-30T20:00:00,log,input;process,classif;pattern,json.dump;open(,,True
high_confidence_log_reasoners,misc,17,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\error_handling.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\ad71c0e41da7__error_handling.py,error_handling.py,9740,2026-04-13T20:26:36,log;trace,system,reason,.log;json.dump;open(,,True
high_confidence_log_reasoners,misc,17,F:\New folder\hit_registration_v2.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\c8b405a68372__hit_registration_v2.py,hit_registration_v2.py,10477,2026-02-06T06:57:18,metric;metrics,input,analyze;detector,.jsonl;open(,,False
high_confidence_log_reasoners,misc,17,F:\Role-Based Access Control with Encryption and JWT\binary_cell.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\99edd628301a__binary_cell.py,binary_cell.py,8127,2025-03-22T17:13:48,log,memory;network;process;system,model,,,False
high_confidence_log_reasoners,misc,17,F:\Sovereign Data Cognition Engine MVP Build Path Overview\target_system.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\14bc87031b31__target_system.py,target_system.py,18434,2025-06-08T17:52:22,,memory;process;system,pattern;score,json.dump;open(,,False
high_confidence_log_reasoners,misc,16,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\hookify\hooks\pretooluse.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\b60af3e455b7__pretooluse.py,pretooluse.py,1852,2026-04-10T17:16:29,event;log,input;system,evaluate,json.dump,,False
high_confidence_log_reasoners,misc,16,C:\Users\mydyi\.codex\.tmp\plugins\plugins\hugging-face\skills\llm-trainer\scripts\convert_to_gguf.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\9fbd575fb2e4__convert_to_gguf.py,convert_to_gguf.py,13036,2026-05-15T17:19:52,capture,process;subprocess;system,causal;model,,,False
high_confidence_log_reasoners,misc,16,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\knowledge_ingestion_system.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8efb41c23b19__knowledge_ingestion_system.py,knowledge_ingestion_system.py,16073,2026-04-13T20:26:36,,memory;network;process;system,score,json.dump,,True
high_confidence_log_reasoners,misc,16,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\memory_web_architecture.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\a1852fdd7995__memory_web_architecture.py,memory_web_architecture.py,1553,2026-04-13T20:26:36,trace,memory;network;system,reason;reasoning,,,True
high_confidence_log_reasoners,misc,16,F:\From removable drive\All_Python_Code\persistent-ai-chatbot-with-postgresql\main.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8361e438c2cc__main.py,main.py,5505,2025-04-02T14:41:50,history;session,input;system,model,insert into,,True
high_confidence_log_reasoners,misc,16,F:\From removable drive\Json Melding training data\json training cleaner.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\99a8ae6a3dce__json training cleaner.py,json training cleaner.py,3622,2025-03-29T08:05:54,,input;process,pattern,.jsonl;.write(;json.dump;open(,,True
high_confidence_log_reasoners,misc,16,F:\New folder\frame_to_grid.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\59693e5aa23c__frame_to_grid.py,frame_to_grid.py,2720,2026-02-06T06:57:20,capture;sensor,mss;system,reason;reasoning,,,False
